sale_id,date,customer_id,product_id,quantity
337085-T03V0,10/07/2023,416321-FJ7UPF,168-SCo,1
337086-JBUKX,01/25/2023,417221-GT2LB2,257-CCo,5
337087-POZRY,02/07/2017,416898-Q9BC2B,06-Con,3
337088-LYD8U,10/25/2021,416952-JGUBLM,96-Trs,9999
337089-E15Y3,07/21/2020,416115-YX444N,12-Wus,1
337090-PMYQI,02/08/2023,416151-OYR6CC,14-Pry,1
337091-0BFXR,05/11/2022,417371-0L3RTZ,073-CNo,1
337092-LREJ8,09/30/2019,417095-VQYWJ8,177-WCo,4
337093-4UGNZ,05/15/2018,417377-2SJP75,030-QCo,1
337094-RQ5TE,11/28/2017,416646-OGZ2UE,164-FCo,5
337095-CI8PI,04/13/2017,416687-6NKWFG,77-Prs,5
337096-0H5X1,04/19/2021,417349-NY2X15,267-PCo,5
337097-9BBDM,10/29/2020,416336-BC76UB,10-Rus,5
337098-5KAW8,11/13/2020,416190-M8ZOV7,18-Gns,4
337099-JMHJP,04/26/2022,417306-0GNZHG,33-Crs,5
337100-N5HYE,09/17/2020,416641-B2SERE,26-Crs,3
337101-K8GVP,12/31/2017,417271-MGOLOQ,272-RCo,1
337102-80W94,10/29/2022,416968-TB34KU,94-Trs,4
337103-ZO1UF,09/01/2019,416202-K1J6FP,120-RNo,2
337104-S2UTK,07/14/2023,416369-IGFU8I,277-RCo,3
337105-R48CH,09/01/2021,417202-QLGDVC,041-SCo,4
337106-7C8MD,12/23/2023,417133-52OHKB,86-Srs,3
337107-RXB8X,08/03/2017,416740-O09VS9,016-KCo,6666
337108-F9AS3,12/18/2017,416608-TEAVT8,11-Cns,1
337109-23DF1,02/03/2022,416183-WSQT26,253-LCo,1
337110-6E10E,02/18/2023,416649-Y1O2RN,064-CNo,2
337111-BO6U4,04/07/2021,417088-WPPBMQ,42-Yus,2
337112-G73ZZ,07/23/2023,416699-2PNJKA,13-Sns,5
337113-NXP4W,05/04/2021,417237-S210Q2,181-MCo,5
337114-XPHL8,04/15/2017,417314-XNCMLD,09-Sns,3
337115-49A08,08/04/2023,416016-OYKL1C,63-Mrs,1
337116-3NPPM,05/01/2018,417375-EN0B09,178-DCo,1
337117-HEDDY,12/16/2018,417151-EM5PUU,10-Bed,5
337118-Y83JS,03/11/2019,417353-PUDC62,05-Bon,2
337119-XB95V,10/23/2018,416633-RHF4AB,12-Wus,1
337120-BBQIU,10/17/2017,417125-F1PI2O,127-WNo,1
337121-7W7GS,08/25/2017,417260-OAE7L0,93-Srs,5
337122-E8AE9,06/19/2017,416598-ACY15P,011-ECo,4
337123-7HYS5,10/29/2017,416117-W790PD,177-WCo,5
337124-QZDI5,04/20/2018,416864-B700UC,71-Prs,5
337125-FQDQD,02/02/2019,417365-PZTC09,073-CNo,1
337126-MOD9Z,05/13/2021,416074-5ZJA8D,132-BSu,5
337127-IAO56,05/02/2023,416268-ZXYVGI,058-BNo,2
337128-EKZSB,06/08/2023,415998-ERTJ5P,086-GNo,4
337129-H97Z1,02/27/2020,416243-BXUX1O,22-Brs,2
337130-NW76X,11/29/2023,416778-WJUIIY,07-Ped,4
337131-8PH0E,12/28/2023,417005-8NYFWD,295-ICo,1
337132-HDVGV,11/14/2022,417405-7PWDBO,183-MCo,4
337133-HGIKR,05/27/2018,417308-1J6OWW,83-Rrs,5
337134-XB2BB,01/12/2017,416510-AJ2K8X,13-Sns,5
337135-1PMNO,11/29/2017,417140-VMK2ZY,271-HCo,2
337136-NZPSC,01/31/2022,416388-MKTLZK,036-RCo,5
337137-CU4V7,08/21/2019,416378-TRFLQB,05-Ere,2
337138-RHTGB,09/30/2020,416432-1H61IA,145-SSu,3
337139-JAMH0,05/28/2019,416215-2QZW3C,103-Fnt,1
337140-WHMFM,02/13/2020,416038-4ZKLOO,032-QCo,3
337141-VF4HA,10/28/2019,416963-D0P92K,270-GCo,5
337142-28LXT,03/02/2023,416665-VAECW9,82-Rrs,2
337143-JMTH8,11/10/2023,417159-2IZ5P3,09-Ous,1
337144-1AV1X,08/26/2019,416137-6KOF8K,92-Srs,4
337145-1WGA5,09/08/2020,416104-D96QE3,21-Lns,1
337146-Q50VS,01/09/2019,416404-N0DL5E,287-PCo,5
337147-M7M2Z,07/23/2017,417339-GRO9X4,266-PCo,2
337148-9F6T3,05/15/2017,416615-NLPAIH,088-GNo,1
337149-KT3Z7,12/10/2019,416887-1HX6ZD,288-PCo,1
337150-FLOUT,02/24/2022,416851-5IZOLN,20-Brs,1
337151-SG8FD,04/07/2017,416314-D0GJYV,144-SSu,4
337152-BVPDG,02/26/2021,417145-7R93FE,14-Sns,2
337153-ZTY67,10/22/2019,416110-LGZUI1,09-Ous,3
337154-8NLV4,09/06/2022,416792-2ZEEQN,34-Crs,3
337155-MJG3S,06/29/2019,416126-0BVR6K,085-FNo,5
337156-NDOE7,08/12/2021,416915-GYBXKP,184-ICo,2
337157-C9NVQ,01/10/2020,416586-18KGYG,06-Lns,4
337158-UZG60,08/26/2023,416820-BORIQ8,144-SSu,2
337159-2DFFY,07/23/2017,416975-6MKT7S,145-SSu,9999
337160-FWT0N,05/26/2023,416538-FZWKXX,138-ISu,1
337161-EMLJY,12/09/2020,416338-OCFI4O,92-Srs,4
337162-OAMNW,01/23/2022,416768-I9S3W5,252-RCo,3
337163-G0N8C,08/22/2022,416972-UU5WRY,293-ICo,4
337164-71X0M,09/08/2018,416740-O09VS9,31-Crs,3
337165-8R8VU,12/01/2022,416376-KGYSPE,108-Snt,4
337166-GBE5X,10/23/2022,416952-JGUBLM,13-Brs,5
337167-NRGOU,08/04/2021,416182-QC3C54,12-Wus,2
337168-SAC69,08/08/2018,417007-RJM4T8,93-Srs,4
337169-ZPQ7R,06/01/2021,417103-FZ8Q4V,57-Jrs,5
337170-THQRH,08/07/2020,416954-RFQLA0,06-Lns,1
337171-822WR,12/10/2018,416001-VIHCWI,108-Snt,4
337172-XD56F,06/05/2023,417375-EN0B09,45-Grs,3
337173-VDRW2,03/06/2020,415998-ERTJ5P,34-Cns,1
337174-ING1F,10/25/2017,417249-HPZRV7,34-Crs,4
337175-TOBDD,02/27/2020,416839-32LX2T,91-Srs,5
337176-FK9OK,05/12/2017,416943-K8DJZR,09-Ous,3
337177-JXWOS,05/25/2017,417198-CE7PKW,02-Ars,2
337178-FTIHC,08/10/2022,416379-MAE38S,286-PCo,5
337179-9JTKS,10/18/2018,416579-FYH1FK,139-ISu,2
337180-ZEFAH,03/10/2020,417299-QYJV84,07-Mns,2
337181-9Q9Y8,09/27/2020,416765-9DL5TG,21-Lns,5
337182-S2D9Q,02/10/2019,416722-ZGGM0J,177-WCo,3
337183-RS02W,12/19/2020,416454-TR6SNG,093-HNo,3
337184-RSHKW,01/26/2019,416640-SPFDRW,294-ICo,3
337185-TNKFN,02/24/2020,416038-4ZKLOO,094-HNo,1
337186-90LZ4,02/26/2018,416928-1BTR23,087-GNo,1
337187-NO491,12/13/2023,416601-B2UUIJ,079-DNo,1
337188-GSUED,12/04/2020,417379-DC08FC,25-Pns,2
337189-6V5Z3,07/13/2018,416936-DNWNGU,99-Wrs,2
337190-AT8D3,08/07/2020,417017-5U6JZV,289-PCo,3
337191-GFSBJ,09/16/2022,417011-XYUR4S,012-GCo,5
337192-D6WRB,02/01/2022,416235-WDL9ZS,52-Hrs,2
337193-ODDFN,07/31/2022,416977-3YKYYD,248-BCo,2
337194-4ZTNE,01/17/2023,417128-9FC1XX,97-Vrs,5
337195-R4BS7,09/10/2017,416192-0YSXPN,143-OSu,2
337196-SGGVC,08/15/2017,416143-QXXVA2,252-RCo,2
337197-4325G,11/13/2020,416116-LZ15BC,288-PCo,3
337198-XQTKN,03/16/2019,416795-5GZPL1,124-TNo,4
337199-8FI1V,11/15/2017,416653-F8ADF7,222-RCo,1
337200-8SMWV,10/27/2019,416080-SKDGIG,14-Sns,1
337201-T007G,11/12/2021,417015-MXIXV6,55-Irs,4
337202-CM2J7,12/20/2018,416509-21A6XV,087-GNo,5
337203-26AGD,02/25/2019,417170-P6QAQ3,124-TNo,3
337204-23RZI,06/11/2023,416760-HTHSJR,010-DCo,2
337205-M0TQW,10/21/2017,416392-UJOQW5,159-SCo,2
337206-ME50Z,04/06/2018,416482-AGKC4L,011-ECo,2
337207-MHPVS,11/17/2021,416365-MADO8E,040-SCo,4
337208-S6TY4,04/22/2017,416329-9A3Y36,03-Gns,1
337209-4Z4AQ,06/23/2023,416450-YGHGK5,10-Bed,2
337210-3B9WP,03/24/2019,417298-3WYZXJ,19-Brs,2
337211-HD0WR,12/31/2021,416947-XLVZ4Q,235-MCo,2
337212-ZRNKW,08/08/2019,416888-CUJQ6F,024-NCo,4
334613-XFUHB,10/09/2021,417264-MHBYHZ,270-GCo,5
334614-73FGT,12/12/2017,417129-6CWZXS,28-Sns,5
334615-I1BU7,10/31/2023,417414-CTM09H,02-Pon,5
334616-TPKB8,08/21/2017,417209-Z9VLU8,277-RCo,4
334617-5E6HP,08/07/2019,416850-TBZ3M5,246-BCo,2
334618-ZZENG,07/20/2017,417197-UDCBL4,205-SCo,1
334619-UGVIF,05/19/2021,416778-WJUIIY,19-Gns,1
334620-3VDVC,02/11/2018,417102-GKQRAF,13-Med,4
334621-5NKDH,12/27/2020,416796-QWEEHW,116-RNo,4
334622-SNCXB,09/08/2023,416731-C2CU7O,197-SCo,1
334623-C7LW0,10/08/2023,417210-WPFQ2B,246-BCo,2
334624-0D222,09/28/2020,416994-9EDE1Z,37-Nns,1
334625-K2ZEU,11/01/2018,416309-856WPR,01-Pon,1
334626-J70E6,02/07/2022,416869-25MDF7,265-BCo,5
334627-53NUP,06/30/2018,416196-F313FP,121-SNo,5
334628-3QPYE,06/21/2021,416740-O09VS9,034-QCo,4
334629-3U429,08/12/2018,416463-74LAV7,208-WCo,5
334630-KWUKB,02/04/2022,416655-9WSZV8,112-RNo,3
334631-FE5YW,01/09/2018,416270-ZLM72J,240-HCo,5
334632-71RBS,04/30/2023,416563-QUWRXZ,008-DCo,4
334633-5QICJ,10/06/2018,417215-G5ZMTG,070-CNo,4
334634-KTZO8,07/25/2022,416172-5BA75U,99-Wrs,3
334635-MRQQ1,06/26/2019,416113-55PSQ0,221-RCo,5
334636-HC0SN,05/22/2023,417197-UDCBL4,128-WNo,1
334637-5HPN6,06/10/2021,417222-5485HC,269-ACo,5
334638-YHGBK,06/24/2023,416569-8ERTB7,273-RCo,1
334639-CON3W,10/30/2019,417337-RZN9L3,42-Yus,4
334640-LQY1F,11/18/2020,417057-GOPJDN,28-Sns,4
334641-IY76B,10/26/2017,416614-LQWLVU,026-NCo,5
334642-EFRDV,05/21/2019,416759-3AYEQA,247-PCo,3
334643-64EZP,03/29/2021,416017-Q99CHJ,038-SCo,1
334644-FEF9J,11/18/2023,416430-K4LTAH,291-PCo,3
334645-2WCPG,03/24/2023,416203-8HQMAB,081-ENo,5
334646-F0B2H,03/08/2021,416817-HY25M8,258-BCo,3
334647-AA99I,02/17/2021,416391-IZ31YR,281-RCo,3
334648-F4XJ5,06/04/2018,416956-9UFU6P,28-Pon,5
334649-K6DXQ,03/16/2021,416487-PT5R5R,12-Dns,2
334650-KTQMJ,08/13/2020,417193-PCIFLW,98-Wrs,4
334651-6AM05,01/19/2019,416515-KF1622,105-Lnt,4
334652-13XJW,06/19/2017,416467-72IVGL,158-VCo,3
334653-BUUZ2,12/04/2018,416080-SKDGIG,19-Brs,4
334654-H806M,01/11/2022,417169-H8N92T,291-PCo,3
334655-6G5G2,01/30/2019,417099-9MYYOK,160-SCo,1
334656-I2DOD,10/28/2018,416410-4XKSS0,234-ECo,4
334657-83GWM,06/28/2017,416769-63BTKF,110-RNo,4
334658-NVBSE,11/18/2017,416447-UJ3AC6,091-HNo,5
334659-DCX18,06/08/2023,416281-UD9K9T,83-Rrs,3
334660-R4LG2,11/25/2017,416135-V37DIA,19-Brs,2
334661-R6HY9,12/03/2023,417277-NXIV9I,06-Con,5
334662-4YSF4,03/18/2021,416407-OY4DD1,74-Prs,2
334663-8955I,12/08/2017,417359-TP8AK8,129-BSu,3
334664-XC82Q,11/21/2017,416593-939AYQ,34-Crs,1
334665-6QBIZ,07/21/2021,416179-R11Q7U,30-Pre,5
334666-MPXO1,11/26/2018,416289-E6KWHE,130-BSu,1
334667-H34AG,12/25/2020,417109-MZAKGM,06-Pon,3
334668-UWV2P,11/30/2022,416803-U7DKNN,30-Crs,2
334669-4E051,08/12/2018,416165-HPMNZ1,52-Hrs,5
334670-BSAIE,10/29/2018,416141-P84DYT,175-DCo,2
334671-D98EU,12/22/2018,416424-MRUNJD,060-BNo,6666
334672-M9DDU,07/26/2019,416345-ALMJEG,34-Crs,3
334673-0LJD9,12/31/2023,416473-DAN085,005-BCo,2
334674-JSFD2,10/07/2023,416366-7FLQHR,31-Crs,2
334675-NTOBN,02/14/2017,417307-8Q3GCG,077-DNo,2
334676-LHP04,07/25/2021,416427-T60PLO,025-NCo,2
334677-XD3JQ,08/17/2021,417359-TP8AK8,145-SSu,3
334678-2N4QC,02/10/2022,416782-1C795R,247-PCo,3
334679-54YIH,06/10/2019,417388-H0UHK7,077-DNo,2
334680-0F8QO,05/06/2023,416320-46NOUH,221-RCo,1
334681-G4HNN,09/27/2023,416878-YGTY3A,31-Crs,3
334682-7FLXD,05/29/2018,417201-25WM72,255-WCo,5
334683-OWMX2,01/04/2023,416783-LQIOB0,185-ICo,3
334684-WAA2P,11/02/2017,417259-CZ0N04,253-LCo,1
334685-QLTWG,09/14/2019,417019-YMS1MW,41-Wus,4
334686-RHQV2,05/08/2020,416483-ORXDTG,13-Brs,3
334687-2761H,03/22/2020,416744-3DO700,34-Crs,2
334688-Z55ZO,02/05/2023,416240-4JWTEK,16-Brs,2
334689-RXMOM,10/16/2023,416226-2NNUVY,293-ICo,4
334690-5ZXNK,09/30/2019,416180-WW5WFC,21-Pre,3
334691-LI2ZF,01/08/2023,416125-K9XJUY,079-DNo,5
334692-6JDJV,08/06/2022,417238-LG1ZHQ,101-NNo,2
334693-9UY2C,08/03/2020,416331-JONOU9,12-Por,3
334694-Z0588,12/22/2018,416667-3IDY3C,58-Lrs,2
334695-P5D6R,11/02/2023,416151-OYR6CC,31-Wns,1
334696-VKT0B,07/06/2019,416570-4RS7GU,226-ACo,5
334697-R5XHK,05/10/2019,417160-VOB5AP,56-Irs,3
334698-SCG8V,12/03/2023,416337-7L8V1Z,88-Srs,5
334699-NK8C9,07/27/2018,416695-WE4BX4,205-SCo,4
334700-B566D,04/06/2021,417414-CTM09H,45-Grs,5
334701-D2EJ7,08/21/2022,417361-S9MTHD,062-BNo,4
334702-OHCUI,01/13/2023,417154-2XOIOT,24-Mns,4
334703-UUVWF,12/16/2022,416684-MMU7JA,35-Crs,3
334704-RK6IV,08/14/2023,416323-J38XRG,103-Fnt,2
334705-1IS45,03/01/2018,416708-IFRML2,081-ENo,2
334706-61O04,06/21/2023,416425-U0ISB5,93-Srs,5
334707-JBCLL,12/01/2018,417335-FX2ZVL,,2
334708-HHEIA,07/09/2017,417378-3K48OL,043-SCo,5
334709-VLU0Z,09/09/2021,416393-DSK7N8,33-Bns,5
334710-C5GB2,08/09/2017,416727-LXDSC4,289-PCo,2
334711-LGUM8,03/15/2019,417033-XG48RA,10-Rus,4
334712-T03IN,11/08/2022,416451-BWIKOT,65-Mrs,5
334713-5NAUZ,07/02/2020,417080-Q8VA8X,42-Yus,3
334714-KZK57,10/23/2023,416009-HOCN9J,134-CSu,3
334715-MPVA6,08/24/2023,416157-DD03UV,57-Jrs,4
334716-OMLEM,08/22/2018,416004-GDPPQ0,013-HCo,3
334717-LKVNK,12/23/2020,417090-KP6RFE,54-Hrs,5
334718-IRH3W,06/24/2022,416599-DTZ91X,15-Aed,3
334719-8B4GX,12/29/2017,416716-GJE2AB,06-Con,4
334720-EDE2Z,06/12/2022,416246-RHVLZ0,09-Ror,4
334721-JHU1A,08/10/2017,416857-GVU4IS,064-CNo,1
334722-7KGQE,04/16/2017,417334-F74RQV,03-Sor,5
334723-9XQVW,01/22/2018,416721-ME6RPK,69-Prs,3
334724-7TRVD,03/01/2021,416232-CT64Z7,23-Mns,2
334725-R9XKB,02/17/2023,416678-RHZN4K,289-PCo,5
334726-03JIQ,08/24/2017,416068-MPNSM4,216-WCo,5
334727-YY3RS,10/12/2021,416660-DK36M8,33-Crs,2
334728-L9NBU,10/24/2017,416568-74V1QX,03-Ars,2
334729-PXTUC,10/30/2018,416853-74F9YE,36-Crs,5
334730-U53JR,10/13/2023,417026-UH80Q7,17-Brs,2
334731-9MHCF,12/19/2021,416101-OGN1W1,87-Srs,4
334732-7QRPN,05/28/2017,416972-UU5WRY,17-Brs,1
334733-UVND2,03/16/2020,416635-JG8VUA,86-Srs,3
334734-C2FW5,02/05/2020,416345-ALMJEG,158-VCo,4
334735-FQIOO,10/11/2019,,28-Crs,6666
334736-OYAUW,02/17/2017,416349-EKRCPP,02-Pon,1
334737-OY3LN,08/03/2018,416099-83TQLL,80-Rrs,5
334738-CE01L,07/14/2017,416297-MC97C7,144-SSu,5
334739-US9XS,05/02/2020,417217-2D7KI3,15-Bns,2
334740-DMA6W,02/11/2019,417255-UO8I5J,115-RNo,3
334741-L6ZMO,01/15/2021,416826-QBSXLU,201-SCo,3
334742-G9SLX,09/04/2019,416147-AA2ILG,061-BNo,5
334743-K01KK,01/04/2019,416793-SN2S8N,098-LNo,4
334744-IL14U,05/04/2022,416499-RZD5E9,210-WCo,2
334745-YSR66,07/10/2022,417270-GHT7EH,034-QCo,4
334746-ZT2S8,08/04/2019,416723-36TCFK,130-BSu,1
334747-794DU,05/15/2022,416425-U0ISB5,144-SSu,2
334748-ENZOZ,03/08/2019,416446-9E3NWX,258-BCo,5
334749-FUVUO,11/17/2023,417184-6ZHH3O,36-Lns,4
667255-VU9CB,01/13/2018,417259-CZ0N04,43-Frs,5
667256-P0KME,04/05/2022,416434-AX40DT,287-PCo,5
667257-RGPMZ,10/21/2017,416628-JTGXNX,10-Bed,3
667258-KGKE9,08/14/2018,417297-ZX70IB,120-RNo,5
667259-D8Q9F,02/23/2018,416023-JA1WJ0,10-Pre,3
667260-1TPBL,04/03/2018,416996-L9PTK4,18-Gns,5
667261-N6ICO,10/26/2022,416143-QXXVA2,127-WNo,3
667262-PKMHL,10/25/2022,417151-EM5PUU,03-Pre,1
667263-5GQWZ,03/15/2019,416778-WJUIIY,195-SCo,1
667264-ZHO8J,03/31/2017,417034-4DV56O,244-SCo,3
667265-QU743,01/26/2020,416416-ZCTWJL,024-NCo,4
667266-8Q5QY,12/20/2020,416216-1QKBHB,242-ACo,1
667267-CSO78,01/24/2021,416078-JJEGET,60-Lrs,5
667268-A1AKB,11/27/2022,416012-0CVS4F,41-Wus,3
667269-8BMD0,06/09/2021,416998-9RDPXD,39-Sus,5
667270-YH9AM,09/18/2020,416924-WG84D4,250-CCo,1
667271-GKE61,02/18/2023,416053-COTOHP,061-BNo,1
667272-LIAI9,11/12/2018,416586-18KGYG,56-Irs,5
667273-SR1ZD,12/02/2021,416010-2QP89U,086-GNo,2
667274-WVNI9,07/03/2020,416877-100VHM,079-DNo,5
667275-HYFY5,12/20/2019,417262-34GADK,144-SSu,2
667276-EHBE5,12/26/2018,416742-YJTU7F,083-ENo,1
667277-R3E7R,12/26/2020,417137-DCNWMB,063-CNo,3
667278-FYUIG,09/24/2020,417040-RN8LPY,27-Crs,1
667279-HTWOU,05/20/2019,416090-QY72WX,096-INo,5
667280-YU07E,12/22/2017,416734-GSIWG0,184-ICo,2
667281-M0V0B,08/11/2017,416837-25QBRM,05-Ere,5
667282-NV8F7,11/12/2019,416834-1QE37Q,36-Crs,3
667283-1C56V,11/17/2019,416647-AXYLNF,274-RCo,2
667284-MO119,01/26/2022,417306-0GNZHG,273-RCo,2
667285-YQ53L,12/31/2020,416771-WIIF86,002-ACo,3
667286-CEY1K,09/26/2018,416835-QYZQII,28-Crs,1
667287-QH937,08/14/2020,416174-2W37D4,277-RCo,3
667288-LP4KV,11/16/2021,416256-O2M71H,102-Dnt,4
667289-T9IKB,08/23/2020,416162-WXA73J,51-Rol,4
667290-GCBSF,03/04/2018,416343-XDW2ZC,86-Srs,1
667291-X0CTD,09/09/2020,417017-5U6JZV,03-Ars,4
667292-KCO4G,09/01/2021,416028-75935A,059-BNo,1
667293-T5T3Q,01/24/2020,416179-R11Q7U,02-Ars,2
667294-826M8,12/17/2018,416263-GWW4FY,43-Frs,4
667295-ZV4J6,06/18/2020,416771-WIIF86,90-Srs,2
667296-V8LML,12/11/2020,417189-7X7B7P,099-MNo,1
667297-P6ZCJ,07/27/2021,417046-IH66W5,36-Crs,9999
667298-4QGUQ,06/17/2021,416450-YGHGK5,25-Crs,5
667299-IKVK8,08/02/2020,417048-QO4Z53,15-Pre,1
667300-ACVX4,04/04/2022,416077-RTP0LZ,61-Lrs,4
667301-VB9VI,10/29/2018,416336-BC76UB,,30
667302-HVIDD,10/06/2020,417115-A5MF36,145-SSu,3
667303-G0UVH,06/26/2021,417343-ZQFEZK,01-Pon,2
667304-K1LD3,03/28/2018,416299-P9N56N,13-Sns,2
667305-X9PEK,01/26/2017,416475-XYFC4K,250-CCo,2
667306-QPOIS,12/30/2023,416393-DSK7N8,73-Prs,5
667307-FZ1K2,08/30/2018,416802-VYV2GQ,33-Crs,1
667308-7Y8PV,01/09/2021,416639-VINDH4,58-Lrs,3
667309-UW0FG,09/18/2021,417077-SUOC1Y,110-RNo,1
667310-E06DT,03/06/2021,416889-X7XJZ6,108-Snt,5
667311-6KH6K,04/01/2019,416426-IQNF74,242-ACo,5
667312-XPEFG,03/14/2017,416477-T6DVWR,042-SCo,5
667313-YASG5,06/29/2018,416821-HKE226,16-Bct,1
667314-KGE6H,12/18/2023,417234-06AK32,78-Qrs,5
667315-XLZSP,05/04/2020,417100-EAEA84,104-PNo,5
667316-JKXV0,02/24/2023,416819-OV51ZL,201-SCo,5
667317-0E796,06/08/2022,417127-FA37DL,139-ISu,4
667318-BAU3Y,05/03/2020,416270-ZLM72J,252-RCo,1
667319-LVUX5,03/17/2018,416193-NGH8RI,158-VCo,1
667320-C0RX7,11/12/2019,416347-VLNKND,18-Brs,4
667321-3AJ1D,04/27/2023,416549-42X2EZ,11-Ted,2
667322-73WOS,09/03/2022,416818-KB9W4U,16-Pon,5
667323-LGGJO,01/30/2021,416729-4XSZJN,02-Pon,9999
667324-XPXEI,04/06/2018,417279-CNKFHB,06-Lns,2
667325-3YSA1,06/17/2019,416156-XNF7C3,18-Gns,4
667326-YX5EU,10/15/2022,416092-CFL0UK,75-Prs,4
667327-0R8RU,05/22/2022,417270-GHT7EH,104-Lnt,3
667328-CX5X3,04/12/2020,416972-UU5WRY,259-BCo,4
667329-DPABO,01/19/2020,417112-Y0224W,117-RNo,5
667330-0ORPS,09/03/2021,416191-LN23Y3,10-Sns,5
667331-HX5T2,10/24/2021,416299-P9N56N,105-QNo,1
667332-URD33,09/19/2019,417023-2RH2XK,34-Crs,5
667333-FF03E,04/23/2018,416801-K7BPGY,11-Sus,4
667334-1QDF5,12/17/2019,416064-1GV0E3,26-Rns,2
667335-KNA4D,05/02/2020,416534-7OI0E0,09-Pon,1
667336-8OPZ6,08/05/2023,417302-K8XNLO,070-CNo,5
667337-24G66,01/22/2018,416235-WDL9ZS,35-Crs,1
667338-R6EGY,11/24/2020,416483-ORXDTG,06-Con,1
667339-UHE79,09/18/2021,416399-HYEXF7,99-Wrs,4
667340-GKAL7,02/23/2018,417112-Y0224W,17-Brs,1
667341-YDU40,04/30/2023,417334-F74RQV,228-MCo,4
667342-78RUG,02/19/2017,416667-3IDY3C,17-Gns,1
667343-EM8YE,05/20/2019,416944-5SWK8T,001-ACo,5
667344-AN7TI,06/16/2018,417271-MGOLOQ,34-Cns,4
667345-HNQBV,02/18/2021,417217-2D7KI3,89-Srs,1
667346-JMP9X,10/18/2018,416986-D2SCEJ,25-Pns,5
667347-RJKIT,07/12/2020,416239-FLZM76,090-HNo,2
667348-BI9GQ,04/28/2017,417064-Z0JDCL,138-ISu,3
667349-HQ319,07/06/2017,416647-AXYLNF,24-Mns,5
667350-UBOLX,08/06/2018,416704-163YK0,05-Ere,1
667351-JKQW9,03/12/2017,416535-VGNXB5,243-SCo,5
667352-MBQAY,08/02/2023,416721-ME6RPK,81-Rrs,2
667353-QGNFK,08/22/2017,416901-Q7BZEG,06-Con,5
667354-6BRHL,03/19/2017,416905-UE421V,040-SCo,3
667355-9RJVY,10/17/2020,416760-HTHSJR,210-WCo,5
667356-PY2N9,12/01/2019,416698-USXLMT,10-Bed,5
667357-B292S,11/27/2019,416865-RGB93W,20-Hns,5
667358-RJ3XT,05/11/2022,416788-QPWBSF,12-Pre,5
667359-DWKQQ,02/03/2020,416532-KK0VM5,32-Crs,5
667360-EXAPY,06/13/2019,416483-ORXDTG,200-SCo,2
667361-WUCQA,04/11/2017,417262-34GADK,023-NCo,1
667362-SAHCV,06/06/2021,416263-GWW4FY,178-DCo,3
667363-E7FQ7,03/16/2017,416240-4JWTEK,042-SCo,4
667364-RDI9V,03/18/2019,417385-5SIC4S,160-SCo,4
667365-LYA2Z,12/06/2021,416518-G0IT26,072-CNo,4
667366-66TMI,03/30/2021,416583-7N89LT,002-ACo,2
667367-4RY3Y,05/19/2022,417219-CF72GN,063-CNo,4
667368-K7Y6E,09/05/2020,416923-GM5V2W,180-GCo,4
667369-BQDGW,03/28/2021,417005-8NYFWD,215-WCo,1
667370-HF200,08/03/2023,417202-QLGDVC,013-HCo,4
667371-AXCO0,11/28/2018,417288-J2C9OG,93-Srs,1
667372-M0J2H,02/02/2022,416845-RXD356,101-NNo,4
667373-V4N4R,04/23/2022,416957-Y06FTL,216-WCo,3
667375-HAKC9,06/27/2019,416212-TOQW9J,160-SCo,4
667376-Q4YZV,12/30/2023,416560-ERXDOU,91-Srs,2
667377-O2TES,09/04/2018,416610-SFH4GG,081-ENo,2
667378-5U11I,01/13/2020,416122-26YFPM,043-SCo,4
667379-7WRTW,08/08/2023,416903-3DR2H2,63-Mrs,3
667380-TN5HV,08/12/2019,416160-HXID4N,073-CNo,4
667381-4179N,09/12/2020,416457-J37C9H,54-Hrs,2
667382-S5JE2,12/17/2018,416895-GZ6WMD,078-DNo,1
667383-APW3S,11/29/2023,417347-9XV8WO,49-Aol,5
667384-46FLT,02/01/2022,416896-W0FGZV,293-ICo,2
667385-1Z0G8,02/08/2017,416237-YM52XG,107-RNo,4
667386-F6ZML,04/21/2022,416391-IZ31YR,240-HCo,4
667387-QOQXS,09/05/2022,416210-FPWIOX,073-CNo,3
667388-OOQNW,11/10/2018,417378-3K48OL,16-Brs,2
667389-UY0UN,08/16/2019,416909-X5O31Y,291-PCo,2
667390-CBZIS,02/08/2022,416815-W6TM2O,83-Rrs,1
667391-FJITZ,10/12/2017,416514-9X5JZ6,036-RCo,4
667392-743SC,04/10/2021,416073-B4GH2M,15-Bns,1
667393-A94A7,12/23/2021,416527-AJ1G1R,216-WCo,2
667394-SUOUY,03/28/2023,416511-PNMJQY,11-Sor,4
667395-N9EYJ,07/31/2020,416456-T199DX,08-Hor,4
667396-WKEVD,05/12/2020,416029-0L7253,253-LCo,1
667397-QL0FS,10/26/2020,416523-5V7C6S,134-CSu,5
667398-OP08R,02/27/2021,416682-Z2KUUO,54-Hrs,3
667399-LC8S4,11/19/2018,417285-WFHDV3,25-Pns,1
672000-ZMZ9A,02/01/2018,416474-RNTDR5,125-WNo,3
672001-MFCKC,05/31/2023,416710-C1CQG4,107-RNo,1
672002-Z1YFG,01/08/2020,417254-I60Q6G,120-RNo,4
672003-9L8LW,04/28/2017,416094-CBPLJD,178-DCo,5
672004-EHFGI,08/12/2021,416258-QVSLWF,164-FCo,3
